Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
42a6d2c0-4c41-30de-b401-d24121341258,PCP8527,258 MAIN ST,MILFORD,MA,01757-2506,42.158691999999995,-71.521419,508-473-5888,8137.079999999994,63
70ccf20b-dc53-3d51-af24-e9349ac9645c,PCP8546,131 WORCESTER RD,WESTMINSTER,MA,01473-1606,42.5546,-71.90544,978-874-1991,3745.6399999999985,29
65110f22-e3e1-34f5-844b-1d5a772762ad,PCP8766,165 MAIN ST,MEDWAY,MA,02053-1584,42.156203000000005,-71.43034499999999,774-641-3568,9428.679999999993,73
fcae3c44-95b9-3a38-ba85-2f0385345e27,PCP9004,176 OLD COUNTY RD,WESTPORT,MA,02790-1172,41.579794,-71.081822,508-636-0703,12657.67999999999,98
32836213-4ac7-3021-aad8-6383f3ced351,PCP9022,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,508-839-3616,14336.759999999987,111
65a74939-6441-32c0-bd3e-00b951c968e1,PCP9047,584 HIGH ST,DEDHAM,MA,02026-1807,42.246871999999996,-71.179462,781-471-4338,5037.239999999997,39
7a146a36-8ec0-3452-b486-0b6894af0458,PCP9095,10 S MAIN ST,BELCHERTOWN,MA,01007-9401,42.27901,-72.400468,413-323-8554,7232.959999999995,56
f3e9d159-191c-3fbb-86f0-dfd0bf66d83f,PCP9242,201 PARK AVE,WEST SPRINGFIELD,MA,01089-3366,42.125451,-72.649734,413-788-4131,6587.159999999995,51
1057a1f7-e235-3aaf-a52a-7519bfd984c6,PCP9333,1415 BEACON ST,BROOKLINE,MA,02446-4816,42.323853,-71.142003,978-808-2516,645.8,5
3fe0cf12-2a0b-33b2-b80c-45139c7889a9,PCP9455,2 COLUMBIA RD,PEMBROKE,MA,02359-1842,42.067803999999995,-70.805713,781-826-2270,3228.999999999999,26
8f345a31-6b91-352c-b956-e1d59e797568,PCP9564,181 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1181,42.265435,-72.670813,413-575-6394,7878.759999999994,62
473293d9-b54a-384c-9146-05416f9bdac4,PCP9643,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,617-396-7687,2454.04,19
502a2ddb-e54a-3b43-9ad9-8103221c44d6,PCP9755,7 BARON WAY,LITTLETON,MA,01460-1122,42.535931,-71.490569,978-580-1342,5424.719999999997,42
b3a36503-0436-317f-a5f0-d18aa5629349,PCP9953,77 PLAYSTEAD RD,MEDFORD,MA,02155-1451,42.423844,-71.10923100000001,781-332-6311,6587.159999999995,51
06eff9e0-c5b4-39ed-8273-2f29cf5d3185,PCP10127,464 GRANITE AVE,MILTON,MA,02186-5625,42.241557,-71.082432,617-698-0998,10978.599999999991,85
777aafd6-1743-3ea6-89ff-99d9e3608aad,PCP10201,616 MAIN ST,DENNIS,MA,02638-1906,41.706123,-70.164823,508-385-2550,3616.4799999999987,28
fafcf3db-7df5-3b11-8653-9032850edd62,PCP10220,680 ASHBURNHAM HILL RD,FITCHBURG,MA,01420-1866,42.601977000000005,-71.81586999999999,978-423-8907,3745.6399999999985,29
2cdbd26a-7304-3a85-93bc-9e92c6a91f00,PCP10689,403 HIGHLAND AVE,SOMERVILLE,MA,02144-2530,42.390445,-71.101033,617-666-5800,2066.5600000000004,16
b74c6b49-6c41-3c34-829a-33c4739872be,PCP10713,734 NEWPORT AVE,ATTLEBORO,MA,02703-5954,41.931653000000004,-71.294503,508-761-6100,4520.599999999998,35
036c2612-ef37-3468-9424-255570c84216,PCP11124,88 WHARF ST,MILTON,MA,02186-3433,42.241557,-71.082432,617-298-1608,4520.599999999998,35
db30cadc-72a0-3810-a951-678fb424a606,PCP11284,22 ELLIS RD,WEST NEWTON,MA,02465-2917,42.331876,-71.208402,617-964-8809,904.1199999999999,8
dc8941c5-a7a5-3783-88b9-b32ce05d34e7,PCP11647,712 GREAT POND RD,NORTH ANDOVER,MA,01845-2025,42.673909,-71.091334,978-697-3554,7362.119999999994,57
9ba4bc4f-ebc3-3c11-b80a-7caa2bbb3836,PCP11669,31 JACKSON ST,NEWTON,MA,02459-2511,42.331876,-71.208402,617-462-9339,2970.6799999999994,23
a856a319-f212-34ed-a1e1-d94fd73e0c93,PCP11793,1105 LAKEVIEW AVE,DRACUT,MA,01826-4745,42.679722999999996,-71.30068,978-957-5665,2712.3599999999997,21
043c2193-7fbd-3a5c-ad68-275230f1f3d4,PCP11873,DOVER MEDICAL PROFESSIONAL BUILDING,DOVER,MA,02030-2374,42.234159999999996,-71.291167,508-785-2319,3745.6399999999985,29
4d4f0156-9110-3edd-aa94-53f4d58fce4a,PCP11928,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,413-348-6257,1808.2400000000005,14
daa4c408-5fc5-32a8-881e-12181e8b8598,PCP12132,11 PROSPECT ST,SHERBORN,MA,01770-1302,42.231947,-71.372963,508-545-1843,4391.439999999998,34
5f6db31e-3b32-38a0-918e-30bab4578915,PCP12160,9 CENTRE ST,DOVER,MA,02030-2203,42.234159999999996,-71.291167,978-369-2390,6845.479999999995,53
fea71139-3a82-323c-82a9-1e573fc1ec2c,PCP12341,67 CODDINGTON ST,QUINCY,MA,02169-4511,42.261006,-71.008988,617-471-2293,3616.4799999999987,28
ccafb5f7-0a90-3c10-9803-d2e8798178a4,PCP12382,71 ADAMS ST,MILTON,MA,02187,42.241557,-71.082432,617-686-9378,9686.999999999993,75
d6e720e9-fa6b-3631-8609-353bc9d1a5a2,PCP12398,1211 HIGHLAND AVE,NEEDHAM,MA,02492-2627,42.281593,-71.242414,781-449-4090,6845.479999999995,53
3dc9bb2d-5d66-3e61-bf9a-e234c6433577,PCP12399,27 COLLEGE ST,SOUTH HADLEY,MA,01075-1155,42.256208,-72.58103,413-446-0498,7491.279999999994,58
da799735-2a0b-3a36-8b5c-95e8b5023e06,PCP12877,142 N MAIN ST,BELCHERTOWN,MA,01007-9433,42.27901,-72.400468,413-323-1196,4003.959999999998,31
66d9e1e4-6c0a-3dbf-a358-e46aaf99c97a,PCP13181,441 MAIN ST,MELROSE,MA,02176-3859,42.455723,-71.05901899999999,781-662-6060,7878.759999999994,61
6cf7174e-d3b8-365f-b74f-72da86c3ab31,PCP13263,250 GRANITE ST,BRAINTREE,MA,02184-2807,42.205416,-71.00216800000003,781-843-4295,7491.279999999994,58
bd037283-ea3d-351d-81ed-fdcb4db8ed1b,PCP13521,465 NASHUA RD,DRACUT,MA,01826-2944,42.679722999999996,-71.30068,978-866-8530,2583.2,20
6283a0f2-98cd-30e3-a92d-620a208e254c,PCP13525,307 CONCORD AVE,CAMBRIDGE,MA,02138-1207,42.376043,-71.11868,617-497-1484,5295.559999999997,41
f0fdfcb5-779b-341a-be4e-a6445b300751,ORTHOSPORTS AND AQUATIC PHYSICAL THERAPY  PC,1237 HIGHLAND AVE,NEEDHAM,MA,02492-2615,42.281593,-71.242414,781-444-1290,1808.2400000000005,14
5f6fe06a-a687-3540-8cab-fda5744d8a29,PCP13802,986 SARATOGA ST,EAST BOSTON,MA,02128-1142,42.375541,-70.970646,617-846-3330,7232.959999999995,56
78d6ee98-f770-38f8-a1a4-47e15afd5a44,PCP13848,694 MAIN ST,HOLDEN,MA,01520-1862,42.355801,-71.862574,508-829-7191,9686.999999999993,75
24af4325-332b-3db0-b900-12e3f8215177,PCP14018,159 CENTRAL ST,LOWELL,MA,01852-1923,42.63898,-71.321141,978-459-6262,8782.879999999994,68
7b51122e-57a4-3cec-a1f4-140c78a069ce,PCP14063,1 MERRIMAC ST,NEWBURYPORT,MA,01950-2562,42.812141,-70.886646,978-465-6585,8912.039999999994,69
a2879c54-b45d-3af3-bdb9-f1a425583699,PCP14074,185 SCHOOL ST,MILTON,MA,02186-3513,42.241557,-71.082432,617-728-1410,7620.439999999994,59
720d923f-7c6d-30b0-ba7a-2f45be843188,CENTER FOR EYE EXCELLENCE,1515 ALLEN ST,SPRINGFIELD,MA,01118-1895,42.115454,-72.539978,413-782-0030,4391.439999999998,34
6236e299-a751-3819-8b06-a17004bdbbfd,BOSTON VISION WORKS INC,335 MAIN ST,SAUGUS,MA,01906-3143,42.468432,-71.01394599999999,781-233-9570,9299.519999999993,72
63b12098-a29c-357d-b1c0-4dcc2f0b6d6c,PCP14226,250 BOSTON TURNPIKE,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-791-6809,4649.7599999999975,36
588e03bd-91bc-3442-be9e-66c18ba36c0c,KHOURY CHIROPRACTC  INC.,116 MECHANIC ST,BELLINGHAM,MA,02019-1678,42.076682,-71.47449,508-966-3777,26606.959999999974,206
b1b59ef1-fcf4-34f8-8fd2-4d51b1586d85,PCP14706,92 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1262,41.646686,-70.999158,508-994-1109,8137.079999999994,63
b1423e28-2040-3f03-b51c-16a35b0ee7c8,ASSOCIATED EYE PHYSICIANS AND SURGEONS INC,1261 FURNACE BROOK PKWY,QUINCY,MA,02169-4762,42.261006,-71.008988,617-770-0011,2195.7200000000003,17
f0a15912-b437-3e40-a642-ec6d0adc8c69,PCP15153,1 MEETING HOUSE RD,CHELMSFORD,MA,01824-2733,42.597055,-71.3697,978-250-8880,5683.039999999996,44
92fba4ac-ef81-3a44-9921-64c063301834,PCP15182,1070 ROUTE 134,EAST DENNIS,MA,02641-0356,41.735496999999995,-70.157388,508-385-7474,14465.919999999987,113
c58b8233-f282-3b13-ad4e-923efb2ac061,PSYCH CARE ASSOC PC,185 W AVE,LUDLOW,MA,01056-1717,42.183577,-72.457812,413-583-6750,7491.279999999994,58
f883aa4c-18f6-30c8-8ee1-881d4bfe00e4,PCP15430,7 -A LAUREL ST,FAIRHAVEN,MA,02719-2738,41.633619,-70.871306,508-997-4302,8782.879999999994,68
290f8d1d-fc6b-38bd-90b3-3c15d56dd97a,PCP15602,51 MAIN ST,GLOUCESTER,MA,01930-5791,42.62885,-70.685875,978-281-5131,4262.279999999998,33
1ae16480-11ce-35df-89ee-78947036c59c,PCP15690,1180 BEACON ST,BROOKLINE,MA,02446-3885,42.323853,-71.142003,617-277-2449,9041.199999999993,70
438a54db-5c75-3b76-9357-9028a57babc4,PCP15785,356 MONTAGUE CITY RD,TURNERS FALLS,MA,01376-1830,42.597445,-72.555278,413-773-0009,10203.639999999992,79
1f6b6667-2104-3bba-a332-c119f6ffbb64,PCP16049,191 CHERRY HILL DR,SEEKONK,MA,02771-2223,41.839797999999995,-71.31804699999999,401-617-2284,4003.959999999998,31
34a0de28-79fc-3fee-bbbe-7c12a9e84258,PCP16089,519 AMERICAN LEGION HWY 2,WESTPORT,MA,02790-4100,41.579794,-71.081822,508-636-6423,5941.359999999996,46
48bc3aff-5ff4-3ec6-b7e5-5a5b36680331,PCP16262,1032 TURNPIKE ST,CANTON,MA,02021-2866,42.175737,-71.125385,617-549-2939,8782.879999999994,69
95394b17-2f1f-3c42-b4e2-233704fb9195,PCP16338,65 POST OFFICE PARK,WILBRAHAM,MA,01095-1159,42.126883,-72.430952,413-366-1717,4778.919999999997,37
28bfd433-90a6-37d5-961a-4d0696008884,PCP16416,2000 WASHINGTON ST,NEWTON,MA,02462-1650,42.331876,-71.208402,617-243-6450,10591.119999999992,82
59e287a5-d68e-3fcd-9147-37d797f40705,PCP17011,1044 GAR HWY,SWANSEA,MA,02777-4594,41.758163,-71.21418100000001,508-675-7725,3616.4799999999987,28
d750c37d-55ef-3ddc-a612-90946d8ccc9a,PCP17339,1266 FURNACE BROOK PKWY,QUINCY,MA,02169-7482,42.261006,-71.008988,339-987-0767,3616.4799999999987,28
5b886ab0-eee4-3253-973e-7419afc5a2ce,PCP17517,203 ALLSTON ST,CAMBRIDGE,MA,02139-3917,42.376043,-71.11868,617-492-3868,3358.159999999999,26
261b14f5-39d7-37eb-a8b7-606014d8eff3,PCP17774,493 ESSEX ST,LAWRENCE,MA,01840-1241,42.700272999999996,-71.161357,978-686-7111,7620.439999999994,59
17858e6e-2c6a-3458-8ef6-2c0dd5d834cf,PCP17778,840 MAIN ST,MILLIS,MA,02054-1542,42.173103000000005,-71.36375600000001,508-376-4262,3616.4799999999987,28
bee3973f-125a-3713-807e-8e9c0f9e304e,PCP17791,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,508-865-9951,1291.6000000000001,10
1faba772-ae22-385b-a6f5-02ea2479a080,PCP17929,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-734-4827,4908.079999999997,38
bf0bb03e-69c9-30f8-ae56-14913d5a71c5,PCP17973,12 CORSER ST,HOLYOKE,MA,01040-2227,42.211656,-72.642448,413-237-2430,6457.999999999995,50
3e54a0c1-21ed-34ea-9696-e64a09626bcc,PCP18347,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,978-371-9797,7103.799999999995,55
5aa98f16-c832-3ec5-b52a-2691978cc235,PCP18474,80 BROADWAY,REVERE,MA,02151-5305,42.421005,-70.99036,781-289-7929,2583.2,21
eb955fe3-248e-3f50-a806-a35ba2092716,PCP18821,9 BRANCH ST,METHUEN,MA,01844-1955,42.742751,-71.178588,508-622-7632,3874.7999999999984,30
4b562cab-70a7-3a46-bb2c-a1d4b85fdba6,PCP19106,328 BROADWAY,CAMBRIDGE,MA,02139-1840,42.376043,-71.11868,617-661-3113,8912.039999999994,69
3553d3a5-68c0-3da6-8aed-37f3bd7209c9,PCP19378,53 COUNTY RD,MATTAPOISETT,MA,02739-1652,41.661363,-70.812024,508-758-1330,4391.439999999998,34
1f8bf1bc-2c07-3ea6-9782-0a8eb036ba4f,PCP19450,741 SALEM ST,LYNNFIELD,MA,01940-2344,42.534146,-71.038333,781-592-2225,9170.359999999993,71
5f0ddfb1-6ba0-30ed-ae87-481cfbbf5d01,PCP19483,8 ROBERTA DR,S DARTMOUTH,MA,02748-2020,41.661303,-70.937913,508-992-9376,12528.51999999999,97
4760f33a-83c4-3727-84a7-a8a6080125cb,PCP19561,68 MARKET ST,LYNN,MA,01901-1115,42.474862,-70.96218499999999,617-947-7456,3616.4799999999987,28
779935ac-770d-3f96-9870-c38771f2c81b,PCP19714,22 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,617-232-2858,5553.8799999999965,43
86f868e9-3325-3019-98d9-34ca2dc11f20,TANZMAN MASELLI AND ASSOCIATES PC,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,413-662-2020,17953.239999999983,140
cc648e4d-ae3a-3933-930e-f1f34189eb97,PCP19816,361 WASHINGTON ST,WESTWOOD,MA,02090-1801,42.219645,-71.216768,781-326-3571,12786.83999999999,100
0b56e6a5-5375-35ad-93f8-1c5445dc2905,PCP20257,259 CROWELL RD,CHATHAM,MA,02633-1969,41.621629,-69.98195600000001,508-945-2552,7620.439999999994,59
ff9a3795-40b1-35f9-b4dd-a85566d39072,PCP20300,60 MUNSON MEETING WAY F,CHATHAM,MA,02633-1992,41.621629,-69.98195600000001,508-945-3131,8524.559999999994,67
46084d3f-e6a2-37bc-b830-9b15674f7cae,PCP20314,117 MAIN ST,SPENCER,MA,01562-2125,42.247211,-71.991867,508-885-2500,3745.6399999999985,29
4cd7de25-382b-30f8-94d5-e353e3eca86a,PCP20489,2 WHITING RD,DOVER,MA,02030-2451,42.234159999999996,-71.291167,508-785-1770,4520.599999999998,35
772ee193-bb9f-30eb-9939-21e86c8e4da5,PCP20565,137 MAGAZINE ST,CAMBRIDGE,MA,02139-4711,42.376043,-71.11868,617-354-0806,4262.279999999998,33
d6c83c6a-f78f-3e23-a2f4-444f9519d576,HOLLISTON VISION CENTER INC,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,508-429-1330,5941.359999999996,46
46ef6016-71fa-355f-91da-f6482657a00d,REDSTONE EYE ASSOCIATES LLC,75 MAIN ST,STONEHAM,MA,02180-3305,42.474208000000004,-71.097665,781-438-3372,10332.799999999992,81
09f69020-aa1e-3bd8-b1f1-9b4534273281,PCP21378,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,201-388-2656,6716.319999999995,52
1b4d6a14-80b6-3575-93e4-5727d800db8b,PCP21427,230 ROUTE 149,MARSTONS MLS,MA,02648-1834,41.662727,-70.357208,508-428-3698,4908.079999999997,38
b3e30964-03f2-3136-8347-255d16f65d93,PCP21436,379 MAIN ST,YARMOUTH PORT,MA,02675-1819,41.706920000000004,-70.221117,508-362-8828,3616.4799999999987,28
f4e1ca57-53dc-38d9-b9fa-f889337a3410,PCP21707,425 UNION ST,WEST SPRINGFIELD,MA,01089-4115,42.125451,-72.649734,413-734-6245,7232.959999999995,56
63f5900e-4fce-3ddc-97f4-1cdfb91b8a81,FAMILY SERVICES OF THE MERRIMACK VALLEY  INC.,430 N CANAL ST,LAWRENCE,MA,01840-1246,42.700272999999996,-71.161357,978-327-6618,3099.8399999999992,24
6352f08d-6323-3a16-bfb5-205ac0332cf3,PCP21854,64 WESTBOURNE ST,ROSLINDALE,MA,02131-3327,42.33196,-71.020173,617-947-3040,4262.279999999998,33
16784c94-843d-3474-a1d5-0c443af67ffa,PCP21871,33 WATERFALL DR,CANTON,MA,02021-4170,42.175737,-71.125385,781-812-6019,3745.6399999999985,29
a369fdd9-db24-3a43-9c8b-9b1679b55fc5,PCP21971,601 NEWTON ST,SOUTH HADLEY,MA,01075-2066,42.256208,-72.58103,413-534-7200,5812.199999999996,45
4fd66406-3438-3953-9644-caef76160bac,PCP22021,211 COCHITUATE RD,FRAMINGHAM,MA,01701-4673,42.307905,-71.436196,508-380-8680,12915.999999999989,100
5519120c-af24-3f39-bb6c-b7fc0b50c8e6,PCP22063,630 S MAIN ST,LANESBOROUGH,MA,01237-9726,42.535857,-73.24113299999999,413-236-0995,12528.51999999999,98
45fbe90d-10f7-39f4-9f84-2100c302faf9,PCP22338,500 SALEM ST,WILMINGTON,MA,01887-1200,42.564646999999994,-71.164516,978-988-6240,7620.439999999994,59
f18084da-cd20-347a-93a9-f62f748ba19a,PCP22490,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,508-359-5200,6457.999999999995,50
e41014c3-f87a-37fa-95b9-e9d5d3073fc3,VERNICK AND GOPAL LLC,1244 BOYLSTON ST,CHESTNUT HILL,MA,02467-2066,42.331876,-71.208402,617-383-6800,1679.0800000000004,13
c0388410-92ac-3f24-9bf7-8015960436e3,WILLIAM H LANGFIELD JR OD PC,598 COUNTY ST,SOMERSET,MA,02726-4204,41.738479,-71.165065,508-676-8167,10461.959999999992,81
a13937fa-4125-320b-9086-32e8660581cf,MOIRA L MCDERMOTT LOWER CAPE PODIATRY,4 GRANITE STATE COURT,BREWSTER,MA,02631,41.747513,-70.066223,508-432-3907,8395.399999999994,65
7b9038a9-75a1-3429-84ed-8f4c6414f13e,PCP23388,79 OLD STAGE RD,CHELMSFORD,MA,01824-4623,42.597055,-71.3697,978-256-9958,5295.559999999997,41
5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,PCP23572,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,978-452-0672,3487.319999999999,27
74086554-9256-3f1f-9bfb-ef7237391d25,PCP23574,104 WHALON ST,FITCHBURG,MA,01420-7185,42.601977000000005,-71.81586999999999,978-345-5200,3616.4799999999987,28
7be4eb2c-8859-3161-859a-b6b1782452aa,PCP23795,60 - I MUNSON MEETING WAY,CHATHAM,MA,02633-1992,41.621629,-69.98195600000001,508-240-7946,7362.119999999994,58
c53c3c29-b1a0-3f1c-8d33-5fa4d8347567,PCP24176,1121 MAIN ST,WEYMOUTH,MA,02190-1567,42.206676,-70.94584499999998,781-682-7530,3228.999999999999,25
fb278911-40bf-3697-962d-08f729b2e7b8,PCP24334,2000 WASHINGTON ST,NEWTON,MA,02462-1602,42.331876,-71.208402,617-965-2328,6845.479999999995,53
5ec449c0-7654-355d-9f8e-49c975d426b0,PRESCRIPTION ORTHOPEDIC AND SPORTS THERAPY,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,781-838-8767,2841.5199999999995,22
591ffe05-d411-3512-b7a4-68cb50cab161,PCP24532,172 MIDDLESEX AVE,WILMINGTON,MA,01887-2737,42.564646999999994,-71.164516,978-658-4432,4778.919999999997,37
ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,ENCOMPASS CARE COMPANY INC,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.299625,-71.52842700000001,508-481-8346,5812.199999999996,45
04c1cc59-11e3-30e5-b317-0bf5e765f3e8,BEACON FAMILY MEDICINE  LLP,130 COUNTY RD,IPSWICH,MA,01938-2585,42.695981,-70.83564799999999,978-356-1192,3616.4799999999987,28
027988f5-9d2d-367f-a9a4-7daafe78bf61,PCP25103,382 KENRICK ST,NEWTON,MA,02458-2708,42.331876,-71.208402,617-969-2084,8137.079999999994,63
21fef6e9-1145-31a3-a8e8-d5b67ed44020,PCP25354,180 SODA SPRING CREEK DR,SHEFFIELD,MA,01257-0910,42.10365,-73.359887,413-229-3640,7103.799999999995,56
10968ba2-75e7-351a-a73a-c37a2a8dfcfc,PCP25544,65 EASTERN AVE,ESSEX,MA,01929-1300,42.64042,-70.77117199999999,978-290-8889,5166.399999999997,40
279b2a85-ab64-3dec-90df-fbca8b479db5,PCP25692,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,978-473-6078,14982.559999999987,116
e8134182-3ed9-3b41-abdc-9f4a47b23f2d,PCP25990,33 ELECTRIC AVE,FITCHBURG,MA,01420-7954,42.601977000000005,-71.81586999999999,978-343-4747,3228.999999999999,25
c11e7b71-934b-3615-8875-58dd0066af6b,PCP26032,61 ROSELAND ST,SOMERVILLE,MA,02143-3524,42.390445,-71.101033,617-661-1097,9686.999999999993,75
04cbfe78-0d3f-3277-9476-2be9f8dc5191,PCP26077,26 HIGH ST,MILTON,MA,02186-3417,42.241557,-71.082432,617-698-6003,8912.039999999994,69
43de7525-f2f9-39a9-b8ff-9cba4ef56988,PCP26110,117 HIGHLAND AVE,WATERTOWN,MA,02472-1642,42.369451,-71.177925,617-923-8135,6974.639999999995,54
a8e7f9f0-013e-3629-bbcd-ff75dcb46e96,ANDREA DIFILIPPO  LICSW AND ASSOCIATES  INC,119 WAREHAM RD,MARION,MA,02738-1178,41.706839,-70.75095999999999,508-748-3131,2712.3599999999997,21
e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,PCP26392,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,413-222-0998,4391.439999999998,34
fcf80e67-03a6-36a9-af90-204285386103,PCP26478,8 PICKETT ST,MARBLEHEAD,MA,01945-3566,42.495629,-70.83582,781-639-1710,5941.359999999996,46
7fb56fd2-71ad-336a-9204-57765bd1e5d4,PCP26624,425 N RD,HAMPDEN,MA,01036-9535,42.071188,-72.41771800000001,413-566-8503,5295.559999999997,41
b6aba88d-2c3a-3a58-bf41-fd7fe83571e8,PCP26677,18 BELLEVUE AVE,CAMBRIDGE,MA,02140-3635,42.376043,-71.11868,617-547-6542,6716.319999999995,53
e62988b8-d0a6-31ec-a1a6-610b4a9f8227,INDEPENDENCE EYE ASSOCIATES  LLC,365 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-6230,41.646686,-70.999158,508-985-6600,6457.999999999995,50
94ea55a1-4520-3483-8393-6c49f579161d,PCP27013,68 MARKET ST,LYNN,MA,01901-1115,42.474862,-70.96218499999999,781-586-0400,4133.119999999998,32
1061b2b7-0167-35bc-916a-3b3207fe2bfc,PCP27026,82 MAIN ST,WAKEFIELD,MA,01880-1022,42.50436,-71.064061,781-621-8686,4908.079999999997,38
9f771fe7-4577-3034-a17d-a692f35931a6,PCP27202,1200 CONVERSE ST,LONGMEADOW,MA,01106-1760,42.047565000000006,-72.57113000000001,413-567-0708,5812.199999999996,45
b0001afb-4ac8-31f8-84c8-5496feb2613b,PCP27358,40 S ST,MARBLEHEAD,MA,01945-3274,42.495629,-70.83582,978-857-8397,7878.759999999994,61
442660b2-c756-396b-b8e1-6e19c7f05133,PCP27403,333 WESTERN AVE,CAMBRIDGE,MA,02139-3747,42.376043,-71.11868,617-547-0703,9945.319999999992,77
271b5492-bf28-368c-bbf4-292a532bd090,PCP27719,57 RT,ORLEANS,MA,02653-2409,41.76935,-69.969034,508-237-5571,10074.479999999992,78
a44b37da-aa9b-37f0-993e-26e58974e086,PCP27951,727 HIGH ST,WESTWOOD,MA,02090-2598,42.219645,-71.216768,781-329-5446,12141.03999999999,94
d224247d-6fc0-395e-9bd2-b4c325d55b5d,PCP28161,162 GREAT RD,ACTON,MA,01720-5760,42.483953,-71.43849499999999,978-264-0060,6716.319999999995,53
f09cf501-9c20-3a90-895e-d08fe18aa79a,PCP28216,140 WOOD RD,BRAINTREE,MA,02184-2512,42.205416,-71.00216800000003,781-534-8808,5295.559999999997,41
07c54b7a-99ed-3a14-a8c1-922986a51ec3,PCP28493,1040 GREAT PLAIN AVE,NEEDHAM,MA,02492-3014,42.281593,-71.242414,781-449-0929,2454.04,19
af3c8657-15b8-3fee-b656-2ea1f1cb61ef,PCP28562,112 S GREAT RD,LINCOLN,MA,01773-4700,42.425506,-71.310812,781-259-8122,1162.44,9
84aaa30f-4fdf-368f-8a31-980c21e4b598,PCP28624,841 MAIN ST,WALPOLE,MA,02081-2997,42.146285999999996,-71.255604,508-498-0766,1549.9200000000003,12
66ebf1f2-1b43-3770-9572-c3702a95facf,PCP28779,113 BELMONT ST,BELMONT,MA,02478-3603,42.395317,-71.180284,617-484-1042,7620.439999999994,59
2970d4ab-defb-32aa-8da3-be427619fd84,PCP28835,7 WHITE PINE LANE,LEXINGTON,MA,02421-6321,42.445221999999994,-71.23001500000001,781-862-7331,7103.799999999995,55
6aeb37bd-8ad5-39d5-b021-d09c1e55c3d5,PCP28914,15 STORY ST,CAMBRIDGE,MA,02138-4950,42.376043,-71.11868,617-868-3353,4003.959999999998,31
8e65bfae-f627-32e8-bce0-b44f7130befe,PCP29121,10 LONGWOOD DR,WESTWOOD,MA,02090-1123,42.219645,-71.216768,781-329-4433,11882.71999999999,92
af8a70b8-1900-33f7-91a0-350f1f59518e,PCP29134,10 CENTRAL ST,WEST SPRINGFIELD,MA,01089-2742,42.125451,-72.649734,413-746-3932,9686.999999999993,75
1ca2afca-6817-3a22-81d7-70b3b1366183,PCP29525,65 NEPONSET AVE,FOXBOROUGH,MA,02035-4022,42.061338,-71.245802,508-543-7160,9041.199999999993,70
5e241bed-136b-3a90-a3d6-42f7b9cab3c2,PCP29534,93 POND ST,SHARON,MA,02067-2015,42.108463,-71.185182,781-724-7468,2454.04,19
ee394632-cdfa-3709-ac47-eba10a419652,PCP29548,1236 MAIN ST,HOLYOKE,MA,01040-2955,42.211656,-72.642448,413-532-67771,8137.079999999994,63
2d5dd8f6-47c2-303a-b5f2-80cd494bba36,PCP29556,277 MAIN ST,GREENFIELD,MA,01301-3262,42.614671,-72.597063,413-772-6080,8266.239999999994,64
ead3fcfc-c701-3505-b19c-b9e8119bcbe0,PCP29608,120 N MAIN ST,ATTLEBORO,MA,02703-2248,41.931653000000004,-71.294503,508-226-2542,10203.639999999992,79
b165f308-d1b5-38a8-9fc8-63091a93f25c,PCP29637,480 ADAMS ST,MILTON,MA,02186-4914,42.241557,-71.082432,508-759-7752,774.9599999999999,7
4e383e1d-1060-3747-a4f0-d639980ff360,PCP29892,131 HARVARD ST,BROOKLINE,MA,02446-6429,42.323853,-71.142003,617-934-4744,5553.8799999999965,43
